Crop,Crop type,Altitude (masl),temperature (C) ,pH,Soil type,N,P,K,Crop water need (mm/total growing period),Humidity(%),Season A start(month),Season A end,Season B start(month),Season B end(month)
Mango,Fruit,1295.6819249105602,23.36321882247485,6.145164375110385," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1165.978565920437,71.37819622029969,9,12-2,2,5-7
Mango,Fruit,876.2458000174961,23.426416604307335,6.754583299251252," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,622.492023698123,64.73226301857412,9,12-2,2,5-7
Mango,Fruit,1218.4424676851074,22.428144421482735,6.902133378173928," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,881.9281768709805,64.09791123698824,9,12-2,2,5-7
Mango,Fruit,1202.6618537719935,21.153354363448447,6.197873781394655," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,981.1769868968414,68.5827963553397,9,12-2,2,5-7
Mango,Fruit,1033.0316486484062,21.379474033379,6.759770255052371," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1023.6955785849476,60.55734439852891,9,12-2,2,5-7
Mango,Fruit,866.7419578392271,21.881127259094868,6.223882853494181," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1148.232017450821,68.92621204094903,9,12-2,2,5-7
Mango,Fruit,845.3226139069146,25.4875568583561,6.403895658857855," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,812.0205525844901,60.86619192529015,9,12-2,2,5-7
Mango,Fruit,741.5229910345087,20.27214503262785,6.063850470976572," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1014.5329544128842,69.5539322733394,9,12-2,2,5-7
Mango,Fruit,1312.4619359416265,22.874988547854745,6.474499149289013," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,871.9340136660177,75.95801130769745,9,12-2,2,5-7
Mango,Fruit,924.6173097828448,20.033882304488117,6.960694110524231," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,901.1443933232828,62.38054120866709,9,12-2,2,5-7
Mango,Fruit,1051.5637615820783,23.44097216315561,6.319860957536688," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,828.1335795607993,69.14724941513362,9,12-2,2,5-7
Mango,Fruit,1270.9733391475652,23.192234931588608,6.039346245226179," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,611.2422177300779,74.31916310003521,9,12-2,2,5-7
Mango,Fruit,1239.6901461052105,22.367576992698503,6.146412276515183," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,937.0688992709104,69.25438907595776,9,12-2,2,5-7
Mango,Fruit,1160.1386024337544,22.284550363533025,6.571556686710308," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,764.5891412965492,77.8490831184771,9,12-2,2,5-7
Mango,Fruit,1309.7152346825224,20.899041724041087,6.131776525684954," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,708.2317915038947,62.067532901730736,9,12-2,2,5-7
Mango,Fruit,1050.9059454832318,23.55365173615979,6.351128042854544," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,688.8886547236315,76.19048902540582,9,12-2,2,5-7
Mango,Fruit,869.57409369053,21.58043593131565,6.470833365547445," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1143.5470237672448,74.27640683227106,9,12-2,2,5-7
Mango,Fruit,1177.8711567341493,24.58999541411546,6.538288196841882," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,717.0817005631799,70.6646044020125,9,12-2,2,5-7
Mango,Fruit,1055.1992367121074,25.723027741278987,6.606670696799191," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1008.8594436735488,61.81996633166454,9,12-2,2,5-7
Mango,Fruit,1353.9145235267383,23.48909932566137,6.996960173826511," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,854.777979334152,62.62387607860595,9,12-2,2,5-7
Mango,Fruit,1006.581268864676,22.62938742214889,6.46834980449908," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1004.3641391966404,66.19163499103821,9,12-2,2,5-7
Mango,Fruit,1127.281005048081,25.42035942676396,6.528521673586076," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,602.3681611080949,66.85691236937333,9,12-2,2,5-7
Mango,Fruit,1324.1884559562004,24.231097104080654,6.682997635051303," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,685.7738075714273,73.1832755816329,9,12-2,2,5-7
Mango,Fruit,845.7879422291228,21.66365742231876,6.392744599756404," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1082.8858051593795,74.89635962228695,9,12-2,2,5-7
Mango,Fruit,813.8727966942168,22.36606589013881,6.938703214319271," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1069.1597369231397,77.42511386790463,9,12-2,2,5-7
Mango,Fruit,829.286046248444,21.88528821532698,6.505973653811342," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1040.8298821562428,67.11055026135267,9,12-2,2,5-7
Mango,Fruit,1109.829290564095,21.89518169774337,6.294856599983735," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,942.81361877035,76.11576410126717,9,12-2,2,5-7
Mango,Fruit,1253.9201732945298,24.567274175120367,6.763769664253234," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,641.54865982774,63.38314920523467,9,12-2,2,5-7
Mango,Fruit,953.3243965941436,24.266512242276967,6.086792670545671," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1104.198530581302,69.79386862440165,9,12-2,2,5-7
Mango,Fruit,1069.7916957463617,23.871015005913915,6.260596779025106," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,992.0699951038724,69.07282940451405,9,12-2,2,5-7
Mango,Fruit,735.2466660262152,25.940320557045357,6.52167913356955," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,827.4706198065111,61.90533686277833,9,12-2,2,5-7
Mango,Fruit,838.8519575005743,22.655350760090357,6.166894138769721," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,930.5976497447818,65.3924379459421,9,12-2,2,5-7
Mango,Fruit,716.2312905092978,25.987959106481316,6.996604394934536," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,625.5322001730675,66.86735052652922,9,12-2,2,5-7
Mango,Fruit,1193.5869259235817,24.218663797301424,6.656967379016294," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,935.0861111379882,74.49191790990787,9,12-2,2,5-7
Mango,Fruit,695.026063258136,25.49441331153553,6.719815029375387," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,702.8379237234541,76.54199830992748,9,12-2,2,5-7
Mango,Fruit,756.5823928576115,25.25390195312569,6.006395249446232," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,764.0487841331723,68.85116787184866,9,12-2,2,5-7
Mango,Fruit,724.4891437097209,22.289492660372225,6.852585497902508," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,747.2518616299358,72.94402545024994,9,12-2,2,5-7
Mango,Fruit,795.5382362573188,20.73569322001125,6.339047538792091," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,656.052562530435,60.94996490254815,9,12-2,2,5-7
Mango,Fruit,1390.3374688705364,24.97670085029514,6.473417513142788," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1039.79285920687,66.88351178067923,9,12-2,2,5-7
Mango,Fruit,717.8552965535712,22.077836055413965,6.145489918386166," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,876.386432839593,60.76776714532112,9,12-2,2,5-7
Mango,Fruit,1051.2638559186075,24.80883039081586,6.284817414656225," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,855.9760941523364,76.33004670705017,9,12-2,2,5-7
Mango,Fruit,1399.641673557528,23.486118921431903,6.423225314055914," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,732.3753168964831,63.99651521826486,9,12-2,2,5-7
Mango,Fruit,906.5341198857692,23.05168048361986,6.410817895738402," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,654.94699063088,60.87689613647038,9,12-2,2,5-7
Mango,Fruit,1100.5352382443907,21.33104123814279,6.314124923045229," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1192.8928271661623,68.97044430752833,9,12-2,2,5-7
Mango,Fruit,719.4782182398095,20.257310443207828,6.885327108900997," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,645.3981040832763,69.04166040564455,9,12-2,2,5-7
Mango,Fruit,1125.5435400884007,24.093718363299885,6.628291634529206," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1014.1180494028632,70.15233927923283,9,12-2,2,5-7
Mango,Fruit,969.885233339644,24.25427536608605,6.957174165750857," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1068.623145579727,72.60257664389974,9,12-2,2,5-7
Mango,Fruit,1044.249106198453,23.958793245747728,6.283499091947018," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,912.0216929303192,73.52770708745967,9,12-2,2,5-7
Mango,Fruit,1149.9439537579956,24.100055796043492,6.208866504706291," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,807.862448329845,62.54593910116939,9,12-2,2,5-7
Mango,Fruit,1373.3503440711547,20.740822886764608,6.364626718786568," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,875.1643801578748,73.24211157314836,9,12-2,2,5-7
Mango,Fruit,1179.6476699425623,25.284735222426136,6.939085465707463," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1090.4336414810327,74.22877518337592,9,12-2,2,5-7
Mango,Fruit,1097.7240410665402,21.37740330244568,6.499154875106576," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1025.5417896675108,79.49788678508469,9,12-2,2,5-7
Mango,Fruit,1005.2761108702584,25.70996688539208,6.700936629753327," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,601.766810270742,65.75208272822809,9,12-2,2,5-7
Mango,Fruit,1235.960804156915,22.276499756057945,6.858371570760415," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1186.955572268437,78.8907879399593,9,12-2,2,5-7
Mango,Fruit,1378.770898740069,24.85684588737756,6.648421211339379," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1065.3726063073732,63.64113026614447,9,12-2,2,5-7
Mango,Fruit,1093.333601537807,21.406432934827944,6.503330064841896," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,945.286742964377,62.91224191032848,9,12-2,2,5-7
Mango,Fruit,1264.8049717103097,25.36970084588363,6.462454227987584," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,756.5771621581381,73.58409115335277,9,12-2,2,5-7
Mango,Fruit,685.8332395462174,21.654621952033025,6.510012210285568," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,875.8868387323369,64.30960184195517,9,12-2,2,5-7
Mango,Fruit,1026.068786367598,20.24920434783848,6.871549099985211," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,747.6893797374188,69.98732315048,9,12-2,2,5-7
Mango,Fruit,973.2453666292269,25.098173939916336,6.768853674631363," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1137.2205567433657,68.95399932768456,9,12-2,2,5-7
Mango,Fruit,929.06453649952,25.330444686053067,6.075304736280292," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,818.8027013691205,64.73364918489801,9,12-2,2,5-7
Mango,Fruit,981.7028854123932,23.59267348062126,6.709274303568387," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1014.3272831971532,68.88688236708528,9,12-2,2,5-7
Mango,Fruit,801.4812002526013,25.78208147194229,6.5077160622104575," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1019.8154775731824,75.8728381598759,9,12-2,2,5-7
Mango,Fruit,732.8980495515295,23.21312473691683,6.185780507521134," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,779.2090307999937,72.47023925486917,9,12-2,2,5-7
Mango,Fruit,769.1817352599719,25.76801647691653,6.782992479662537," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,685.5812221566741,67.33382030743512,9,12-2,2,5-7
Mango,Fruit,838.4053560277736,21.283128974676373,6.744282385565919," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,889.5899206466761,66.47562457149574,9,12-2,2,5-7
Mango,Fruit,1393.9091201508234,21.19242796711476,6.570394478448582," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,949.4591668587756,65.18095450765753,9,12-2,2,5-7
Mango,Fruit,1303.057718790882,24.17015481421312,6.48670231579074," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,791.4728919996071,76.53963677610516,9,12-2,2,5-7
Mango,Fruit,1302.01908074962,24.44538056123735,6.902375974675246," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,673.7395221506858,68.79874724648948,9,12-2,2,5-7
Mango,Fruit,1196.0317840399412,23.09298734308735,6.338557400454159," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,978.9962366242588,62.734903632787976,9,12-2,2,5-7
Mango,Fruit,1275.9180031252054,23.364132280845418,6.967934189971374," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,722.230241688905,78.93174317879182,9,12-2,2,5-7
Mango,Fruit,829.4111315740968,21.01289807451039,6.093020025861596," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,876.3363615267431,76.96046444237003,9,12-2,2,5-7
Mango,Fruit,1193.6941645688462,22.324753188225703,6.814416651421992," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,862.4744198939965,70.81724930950668,9,12-2,2,5-7
Mango,Fruit,974.3458924136272,21.270051596987543,6.353106028937833," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,998.3220299429344,76.53037539743337,9,12-2,2,5-7
Mango,Fruit,1003.3257810384345,23.1833090192546,6.60977120010961," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1143.8058447707183,64.89394199509108,9,12-2,2,5-7
Mango,Fruit,1088.3476623064128,21.45156881252061,6.133601659840279," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,703.2396957344769,60.38485874311319,9,12-2,2,5-7
Mango,Fruit,918.5461449451338,23.571593270038345,6.1175628473080215," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,919.2022037746608,71.34883310934566,9,12-2,2,5-7
Mango,Fruit,1266.8679092289865,21.95231136981995,6.009790864219975," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,724.6205148356498,66.0278805402688,9,12-2,2,5-7
Mango,Fruit,919.142008091048,23.820439823933956,6.560538478717157," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,665.1783884375949,79.55112927724059,9,12-2,2,5-7
Mango,Fruit,1078.5032321693132,22.7965241560578,6.859927572152223," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,970.4716514999728,65.63996682647647,9,12-2,2,5-7
Mango,Fruit,1168.618044071068,25.564103009816137,6.61583352838703," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1028.1584994650752,78.62562402272845,9,12-2,2,5-7
Mango,Fruit,1136.9936199689764,22.56042330834339,6.649919629056048," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1076.0159636023816,75.6161178480223,9,12-2,2,5-7
Mango,Fruit,733.9609619556418,25.510227277652174,6.171152493639471," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1042.656511325244,60.8829004197369,9,12-2,2,5-7
Mango,Fruit,1129.3609681032497,22.023693767701364,6.499054302917625," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1045.4884452423105,78.40897739696362,9,12-2,2,5-7
Pineapple,Fruit,1105.7095714882478,29.32050156861762,5.472197924256564," sandy loam soil, well drained",150.0,45.0,530.0,648.8480920974451,69.97788978721775,9,3-9,2,8-2
Pineapple,Fruit,1103.3121792441857,23.85919298541077,5.355621582878474," sandy loam soil, well drained",150.0,45.0,530.0,678.7509515194931,70.48097698147645,9,3-9,2,8-2
Pineapple,Fruit,1113.631781630639,26.71357858714665,6.034689809496816," sandy loam soil, well drained",150.0,45.0,530.0,779.6071502889363,74.25432008734084,9,3-9,2,8-2
Pineapple,Fruit,1108.6024215157136,25.08116818883104,6.174281127446686," sandy loam soil, well drained",150.0,45.0,530.0,943.6593315555576,63.057571250999175,9,3-9,2,8-2
Pineapple,Fruit,1119.9400427340315,25.58400091035216,4.689823085969978," sandy loam soil, well drained",150.0,45.0,530.0,736.6131709069352,75.8591249787849,9,3-9,2,8-2
Pineapple,Fruit,1102.5509720673776,27.351637844723985,5.035849912682526," sandy loam soil, well drained",150.0,45.0,530.0,901.0188892772932,65.02008899079739,9,3-9,2,8-2
Pineapple,Fruit,1109.2149323147742,29.93919098082917,6.146883001002831," sandy loam soil, well drained",150.0,45.0,530.0,968.1241948549427,61.1318261004241,9,3-9,2,8-2
Pineapple,Fruit,1109.097076703772,27.157321394234884,4.705742366819675," sandy loam soil, well drained",150.0,45.0,530.0,659.7011851164813,65.27290961590508,9,3-9,2,8-2
Pineapple,Fruit,1114.548965718269,28.06202372171616,4.823507200820439," sandy loam soil, well drained",150.0,45.0,530.0,938.5948536162052,79.34122935670315,9,3-9,2,8-2
Pineapple,Fruit,1101.0193526469725,27.609184737414434,4.6457282581409," sandy loam soil, well drained",150.0,45.0,530.0,717.3004820360807,72.18517617508802,9,3-9,2,8-2
Pineapple,Fruit,1101.0392937672575,21.4002962412516,4.898657245405233," sandy loam soil, well drained",150.0,45.0,530.0,995.9233106865214,75.19495128877061,9,3-9,2,8-2
Pineapple,Fruit,1102.9607431745098,21.82656403950766,6.017755204661797," sandy loam soil, well drained",150.0,45.0,530.0,934.3150621047004,68.22390810773005,9,3-9,2,8-2
Pineapple,Fruit,1107.3019308109062,23.224157625134524,6.074702297618928," sandy loam soil, well drained",150.0,45.0,530.0,652.0249345366238,72.8633893627909,9,3-9,2,8-2
Pineapple,Fruit,1104.6351582280329,29.733018143524088,5.392267257562501," sandy loam soil, well drained",150.0,45.0,530.0,862.8314306044256,77.68198015280433,9,3-9,2,8-2
Pineapple,Fruit,1112.39429577878,27.829893552917788,5.12662159508126," sandy loam soil, well drained",150.0,45.0,530.0,811.3789683673637,78.65264478443468,9,3-9,2,8-2
Pineapple,Fruit,1103.1972153196953,27.00794337758747,5.444246117998517," sandy loam soil, well drained",150.0,45.0,530.0,715.8840551672473,71.70313838191431,9,3-9,2,8-2
Pineapple,Fruit,1116.0841059432369,23.187647350491023,6.299841676409397," sandy loam soil, well drained",150.0,45.0,530.0,953.4020871445808,73.08761445357406,9,3-9,2,8-2
Pineapple,Fruit,1117.5169682848132,26.884327175632635,4.521991404592048," sandy loam soil, well drained",150.0,45.0,530.0,979.978157755716,69.29477534046177,9,3-9,2,8-2
Pineapple,Fruit,1102.2433479648148,22.6858686992672,5.141073082239562," sandy loam soil, well drained",150.0,45.0,530.0,836.7742264316954,64.07733517671745,9,3-9,2,8-2
Pineapple,Fruit,1113.2005148432538,26.49155132478561,5.2272471697052," sandy loam soil, well drained",150.0,45.0,530.0,991.5979957294414,73.25452404342072,9,3-9,2,8-2
Pineapple,Fruit,1109.7713021863526,22.520032234701493,5.3472758085415775," sandy loam soil, well drained",150.0,45.0,530.0,750.5385085544435,73.07944932745885,9,3-9,2,8-2
Pineapple,Fruit,1107.4986827278904,24.145778731085706,6.034854470287214," sandy loam soil, well drained",150.0,45.0,530.0,817.378483641626,64.07013475480497,9,3-9,2,8-2
Pineapple,Fruit,1112.1145386051337,26.48817386684042,5.175193053233651," sandy loam soil, well drained",150.0,45.0,530.0,682.2449956766212,66.12306113428468,9,3-9,2,8-2
Pineapple,Fruit,1101.183106184592,21.46049514551094,5.786356544514804," sandy loam soil, well drained",150.0,45.0,530.0,703.0855276863725,70.40881180259449,9,3-9,2,8-2
Pineapple,Fruit,1101.7300030246463,26.086812339116623,4.865821035068184," sandy loam soil, well drained",150.0,45.0,530.0,950.3502475383708,62.58995370106791,9,3-9,2,8-2
Pineapple,Fruit,1101.6023113555275,28.76959241652255,5.4042731666685055," sandy loam soil, well drained",150.0,45.0,530.0,781.5584246058633,71.96943909321361,9,3-9,2,8-2
Pineapple,Fruit,1116.5826000438633,22.67551161146931,5.369743751749058," sandy loam soil, well drained",150.0,45.0,530.0,639.1730350102883,77.95428253341377,9,3-9,2,8-2
Pineapple,Fruit,1102.2548400310432,23.453188299245003,6.016598391532738," sandy loam soil, well drained",150.0,45.0,530.0,864.5452477268118,78.53255035853874,9,3-9,2,8-2
Pineapple,Fruit,1111.091754744942,23.98102010524313,5.601953418842394," sandy loam soil, well drained",150.0,45.0,530.0,734.1518407265654,73.39931849960826,9,3-9,2,8-2
Pineapple,Fruit,1119.8801581321711,20.85437920178501,4.783311030349448," sandy loam soil, well drained",150.0,45.0,530.0,958.6094441141202,64.50911769709023,9,3-9,2,8-2
Pineapple,Fruit,1114.648007730777,23.146558371604364,5.181040147227027," sandy loam soil, well drained",150.0,45.0,530.0,909.58058326993,65.51233555736812,9,3-9,2,8-2
Pineapple,Fruit,1106.016999983425,21.632129488195574,6.362128641161482," sandy loam soil, well drained",150.0,45.0,530.0,917.3875099270952,70.86694439379436,9,3-9,2,8-2
Pineapple,Fruit,1102.2565974352565,21.123858798856464,4.524803617508997," sandy loam soil, well drained",150.0,45.0,530.0,761.161603032356,67.07583335563517,9,3-9,2,8-2
Pineapple,Fruit,1100.1026134378365,26.00344884031042,4.757906844651989," sandy loam soil, well drained",150.0,45.0,530.0,993.3884449790912,67.91627773494208,9,3-9,2,8-2
Pineapple,Fruit,1119.3710980008952,24.148128454815414,5.301401758830333," sandy loam soil, well drained",150.0,45.0,530.0,638.5843705052495,69.29799208803021,9,3-9,2,8-2
Pineapple,Fruit,1115.9708332718587,20.95152256183189,5.249560803420922," sandy loam soil, well drained",150.0,45.0,530.0,883.3918364231818,66.21825960599546,9,3-9,2,8-2
Pineapple,Fruit,1116.6856141789283,20.92919712161737,5.017374641643871," sandy loam soil, well drained",150.0,45.0,530.0,636.3517964536217,73.24660172492833,9,3-9,2,8-2
Pineapple,Fruit,1106.6718414457932,27.173559383095483,5.588120558009966," sandy loam soil, well drained",150.0,45.0,530.0,721.1532664729211,79.40545486738074,9,3-9,2,8-2
Pineapple,Fruit,1102.0861675942867,26.76996333938988,5.141772606350721," sandy loam soil, well drained",150.0,45.0,530.0,939.6362394634413,60.73522546601337,9,3-9,2,8-2
Pineapple,Fruit,1101.1444804712744,28.61292174058045,6.026084003253171," sandy loam soil, well drained",150.0,45.0,530.0,947.7251366536726,78.30446620732491,9,3-9,2,8-2
Pineapple,Fruit,1107.9048589330257,29.41349504942036,6.381369282733786," sandy loam soil, well drained",150.0,45.0,530.0,960.7922804127792,78.52278451512444,9,3-9,2,8-2
Pineapple,Fruit,1115.0053783877415,22.025929122342653,5.181767804892045," sandy loam soil, well drained",150.0,45.0,530.0,632.3482869229999,67.7407121522361,9,3-9,2,8-2
Pineapple,Fruit,1106.4298423408566,26.03020836869464,5.205566552904429," sandy loam soil, well drained",150.0,45.0,530.0,635.7111738084491,74.37252468857977,9,3-9,2,8-2
Pineapple,Fruit,1107.4122443784458,22.68514970342613,5.240775714478582," sandy loam soil, well drained",150.0,45.0,530.0,706.3203042412623,71.12562307199951,9,3-9,2,8-2
Pineapple,Fruit,1111.6520839700524,22.68049534673933,4.990109302877606," sandy loam soil, well drained",150.0,45.0,530.0,963.001155848212,60.13643823847678,9,3-9,2,8-2
Pineapple,Fruit,1119.6097861877547,20.06207055030312,4.917467573855371," sandy loam soil, well drained",150.0,45.0,530.0,892.9356194753493,62.2277118780387,9,3-9,2,8-2
Pineapple,Fruit,1102.6164377290604,27.321800500008145,6.385822542685172," sandy loam soil, well drained",150.0,45.0,530.0,985.0145058205374,74.1129140477923,9,3-9,2,8-2
Pineapple,Fruit,1104.183261348128,22.285423886392092,5.667171280322616," sandy loam soil, well drained",150.0,45.0,530.0,836.4123850594277,61.04174048666609,9,3-9,2,8-2
Pineapple,Fruit,1113.5276875973843,26.681351375112506,5.467314899942323," sandy loam soil, well drained",150.0,45.0,530.0,932.6709581161944,74.91353867128488,9,3-9,2,8-2
Pineapple,Fruit,1106.8113965329385,21.424874220846878,5.12743079026457," sandy loam soil, well drained",150.0,45.0,530.0,619.1657796407188,64.0769258008838,9,3-9,2,8-2
Pineapple,Fruit,1119.789814302824,29.28826498519625,5.51985098453573," sandy loam soil, well drained",150.0,45.0,530.0,805.1607558580567,72.5483348265936,9,3-9,2,8-2
Pineapple,Fruit,1112.6948027946437,22.560728658093083,6.091809557962168," sandy loam soil, well drained",150.0,45.0,530.0,804.9692273187239,63.1410659610073,9,3-9,2,8-2
Pineapple,Fruit,1114.4701006771998,24.023446257431637,5.656169574600436," sandy loam soil, well drained",150.0,45.0,530.0,719.3975668050161,60.19921048673495,9,3-9,2,8-2
Pineapple,Fruit,1103.797850815254,21.546053516072977,6.461769707050125," sandy loam soil, well drained",150.0,45.0,530.0,634.7915565035246,76.85141573612317,9,3-9,2,8-2
