Crop,Crop type,Altitude (masl),temperature (C) ,pH,Soil type,N,P,K,Crop water need (mm/total growing period),Humidity(%),Season A start(month),Season A end,Season B start(month),Season B end(month)
Mango,Fruit,1316.9442705068736,21.947087560128665,6.333306414449332," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1144.468430023806,62.82067624967052,9,12-2,2,5-7
Mango,Fruit,1075.543171257665,21.86321276337857,6.66136018119308," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,879.3246254663393,69.01780593206853,9,12-2,2,5-7
Mango,Fruit,1360.0879458628588,20.505410300795507,6.8357836200449835," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1040.1074806666668,77.26832429128251,9,12-2,2,5-7
Mango,Fruit,1332.2989171631261,20.552914784842212,6.602612685331719," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,1068.7260255932802,66.65724762853601,9,12-2,2,5-7
Mango,Fruit,711.324441696575,25.802666752387434,6.708644471745933," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,935.8371682733267,65.28187031485838,9,12-2,2,5-7
Mango,Fruit,977.0764394533685,21.077442064682415,6.195377225498125," well-draining, sandy loam, loamy soil",100.0,25.0,110.0,792.3665415672174,73.40308546886953,9,12-2,2,5-7
Banana(Robusta),Fruit,1690.604916161492,27.86474606220626,6.800494104586021,loamy - loam clay,322.0,73.0,118.0,1819.611431975241,62.59628861139852,9,7-9,2,12-2
Banana(Robusta),Fruit,2095.1076017415785,29.983111257222937,7.207690587221933,loamy - loam clay,322.0,73.0,118.0,1845.8495496088901,74.59087723644419,9,7-9,2,12-2
Banana(Robusta),Fruit,2035.8730870961795,29.5541593069775,6.767372058573018,loamy - loam clay,322.0,73.0,118.0,1427.1988533036174,70.48817345982162,9,7-9,2,12-2
Banana(Robusta),Fruit,2019.535102215092,28.835270188332277,7.386558577768528,loamy - loam clay,322.0,73.0,118.0,1343.742242802007,72.48389593419886,9,7-9,2,12-2
Banana(Robusta),Fruit,2118.2385764711157,29.90851352818141,7.254005398575509,loamy - loam clay,322.0,73.0,118.0,1233.7974452939075,74.12204596790252,9,7-9,2,12-2
Banana(Robusta),Fruit,1775.5752246204552,28.997410760463342,7.103991261961935,loamy - loam clay,322.0,73.0,118.0,2088.671362152356,60.66291624534733,9,7-9,2,12-2
Banana(Robusta),Fruit,1429.9744636196947,27.118914203483108,7.043697085355513,loamy - loam clay,322.0,73.0,118.0,1991.3318655624144,62.155647170725096,9,7-9,2,12-2
Banana(Robusta),Fruit,1595.3565587094945,26.642192887327365,7.42724669285861,loamy - loam clay,322.0,73.0,118.0,1961.8059538908533,75.08411205976793,9,7-9,2,12-2
Banana(Robusta),Fruit,1808.346562463225,26.277819402538462,6.801436279442687,loamy - loam clay,322.0,73.0,118.0,1347.060150255076,66.66839026196581,9,7-9,2,12-2
Banana(Robusta),Fruit,1803.673713644313,27.465800571004895,6.981221576551899,loamy - loam clay,322.0,73.0,118.0,1268.0847936460978,60.52295610749309,9,7-9,2,12-2
Banana(Robusta),Fruit,1444.7974503205496,28.691938928837526,6.792626495947551,loamy - loam clay,322.0,73.0,118.0,1370.8865716365501,61.89900735677884,9,7-9,2,12-2
Banana(Robusta),Fruit,1641.1355203987123,29.594510693000082,6.9605358561490736,loamy - loam clay,322.0,73.0,118.0,1645.2040045396898,63.13794100868967,9,7-9,2,12-2
Banana(Robusta),Fruit,2226.067667521498,29.220507607410784,7.143661557932481,loamy - loam clay,322.0,73.0,118.0,1630.9164100932492,75.43907355027022,9,7-9,2,12-2
Banana(Robusta),Fruit,1532.4948016363462,29.036107986675418,6.952235253615492,loamy - loam clay,322.0,73.0,118.0,2044.3733879566562,73.01449913757432,9,7-9,2,12-2
Banana(Robusta),Fruit,1493.6580142759838,29.921735881064986,7.030963739496652,loamy - loam clay,322.0,73.0,118.0,1745.6698482286029,75.87340082032975,9,7-9,2,12-2
Banana(Robusta),Fruit,1789.8000199535707,28.031803054805877,6.561964333864183,loamy - loam clay,322.0,73.0,118.0,2150.7430614600917,69.7124214462622,9,7-9,2,12-2
Banana(Robusta),Fruit,1945.7453840090834,28.377815268233856,6.921412554881478,loamy - loam clay,322.0,73.0,118.0,1902.966701616076,66.1865394152636,9,7-9,2,12-2
Banana(Robusta),Fruit,2220.9012907709016,29.833465072764636,7.27997754600991,loamy - loam clay,322.0,73.0,118.0,1288.7513794130805,61.54333161329334,9,7-9,2,12-2
Banana(Robusta),Fruit,1520.2604376406714,27.616457806307885,6.63711280737547,loamy - loam clay,322.0,73.0,118.0,1973.8331336970168,70.28838083663726,9,7-9,2,12-2
Banana(Robusta),Fruit,2203.708338067207,27.939300026902746,6.909156028324912,loamy - loam clay,322.0,73.0,118.0,1746.2790874075383,69.6903848276583,9,7-9,2,12-2
Banana(Robusta),Fruit,1636.0458052737988,29.944332581949226,7.349744884748245,loamy - loam clay,322.0,73.0,118.0,1861.1012160517962,64.17262783775473,9,7-9,2,12-2
Banana(Robusta),Fruit,1987.4589189770572,28.818347504776952,6.646434163568186,loamy - loam clay,322.0,73.0,118.0,2078.265755629837,68.69184554656317,9,7-9,2,12-2
Banana(Robusta),Fruit,1502.2799457332699,29.168361650771164,6.958204128374726,loamy - loam clay,322.0,73.0,118.0,1824.4512003545217,76.88820936517493,9,7-9,2,12-2
Banana(Robusta),Fruit,1828.458465057512,28.507019653508173,7.034483542898432,loamy - loam clay,322.0,73.0,118.0,1534.8420095219371,67.20937197293851,9,7-9,2,12-2
Banana(Robusta),Fruit,1632.4432904199966,29.212862865340554,6.967134437447664,loamy - loam clay,322.0,73.0,118.0,1939.666582807034,60.355268379912616,9,7-9,2,12-2
Banana(Robusta),Fruit,1997.194782315623,29.11567251952593,7.291279515573252,loamy - loam clay,322.0,73.0,118.0,1898.5720745180672,77.01349067412485,9,7-9,2,12-2
Banana(Robusta),Fruit,2063.3335581142483,29.90234879485242,7.035543185929915,loamy - loam clay,322.0,73.0,118.0,2175.857145635309,79.42635023364562,9,7-9,2,12-2
Banana(Robusta),Fruit,2249.0154823718535,28.882708195829657,7.061724060651271,loamy - loam clay,322.0,73.0,118.0,2164.123039844407,64.11251782180346,9,7-9,2,12-2
Banana(Robusta),Fruit,2054.107019819586,29.56188247030167,7.150958497363264,loamy - loam clay,322.0,73.0,118.0,1543.918883426889,68.69077928259925,9,7-9,2,12-2
Banana(Robusta),Fruit,1864.373747026782,28.82561042969847,7.208126854105698,loamy - loam clay,322.0,73.0,118.0,1464.6932269157376,65.9067001129345,9,7-9,2,12-2
Banana(Robusta),Fruit,1535.137150167263,28.80483302622265,7.176699579007192,loamy - loam clay,322.0,73.0,118.0,2160.7016301394315,65.25258483874362,9,7-9,2,12-2
Banana(Robusta),Fruit,2220.794999819744,28.005196671982354,6.584537053374236,loamy - loam clay,322.0,73.0,118.0,1625.02095153411,75.2051920766185,9,7-9,2,12-2
Banana(Robusta),Fruit,1783.2158351356593,29.175187184722958,7.28474622357,loamy - loam clay,322.0,73.0,118.0,1506.1220719811572,66.44320203467718,9,7-9,2,12-2
Banana(Robusta),Fruit,1650.6960102441335,27.35454936509596,7.424018895408781,loamy - loam clay,322.0,73.0,118.0,1279.5513996512366,69.3168082201744,9,7-9,2,12-2
Banana(Robusta),Fruit,2222.4687587053427,27.94502380977167,7.406143540113457,loamy - loam clay,322.0,73.0,118.0,1804.117663278517,65.84353278454441,9,7-9,2,12-2
Banana(Robusta),Fruit,1584.9447903107898,29.074917994480064,6.673960905415714,loamy - loam clay,322.0,73.0,118.0,1857.369795517504,73.74075253661579,9,7-9,2,12-2
Banana(Robusta),Fruit,1709.6553557583086,29.189869590962324,7.157855521391259,loamy - loam clay,322.0,73.0,118.0,1841.7353845048892,63.13409089171045,9,7-9,2,12-2
Banana(Robusta),Fruit,1802.672268574177,29.912223277444212,7.353113254302265,loamy - loam clay,322.0,73.0,118.0,2184.4775594586467,60.477828723283075,9,7-9,2,12-2
Banana(Robusta),Fruit,2293.734741957237,29.425747311810316,6.6956875316391296,loamy - loam clay,322.0,73.0,118.0,1986.5455634714826,79.21502867941174,9,7-9,2,12-2
Banana(Robusta),Fruit,1500.6448424651412,26.9177269982579,6.973992458164457,loamy - loam clay,322.0,73.0,118.0,2110.2624397691734,67.83890072267366,9,7-9,2,12-2
Banana(Robusta),Fruit,1996.0964263367637,29.829361363571294,6.676920955318355,loamy - loam clay,322.0,73.0,118.0,2180.5238161977586,64.91636114919349,9,7-9,2,12-2
Banana(Robusta),Fruit,1580.0141711385766,29.512806703723427,6.76311075369973,loamy - loam clay,322.0,73.0,118.0,1780.969685752078,60.124960636741804,9,7-9,2,12-2
Banana(Robusta),Fruit,1546.417846033839,29.796815530821704,7.0917471042713185,loamy - loam clay,322.0,73.0,118.0,1323.8376237805483,77.04221822985437,9,7-9,2,12-2
Banana(Robusta),Fruit,2208.511700285003,29.69110319597811,7.20907392959921,loamy - loam clay,322.0,73.0,118.0,2168.379196012795,62.643121084727724,9,7-9,2,12-2
Banana(Robusta),Fruit,2078.0225317486197,26.929584403585732,7.22736456144439,loamy - loam clay,322.0,73.0,118.0,1951.9544140101905,71.269426232842,9,7-9,2,12-2
Banana(Robusta),Fruit,1761.3967118087812,26.681726573391913,7.003151456974615,loamy - loam clay,322.0,73.0,118.0,1387.289375522241,67.50485592577213,9,7-9,2,12-2
Banana(Robusta),Fruit,2266.8881004877085,29.747141454984142,6.646588261424475,loamy - loam clay,322.0,73.0,118.0,2117.963729794023,66.29280735926787,9,7-9,2,12-2
Banana(Robusta),Fruit,2164.6291339242066,28.158200338132765,7.322317802212907,loamy - loam clay,322.0,73.0,118.0,2013.891340298505,69.56624237981062,9,7-9,2,12-2
Banana(Robusta),Fruit,2038.189898447813,28.95535967719933,6.675846140842888,loamy - loam clay,322.0,73.0,118.0,1981.3863701382243,78.21031860996374,9,7-9,2,12-2
Banana(Robusta),Fruit,2101.3737192932394,28.995047581665748,6.8757392163743685,loamy - loam clay,322.0,73.0,118.0,1602.7427350708454,64.45800214111317,9,7-9,2,12-2
Banana(Robusta),Fruit,1723.3696379286616,28.889241574883222,7.469108038588864,loamy - loam clay,322.0,73.0,118.0,1296.239282024139,77.96630802966583,9,7-9,2,12-2
Banana(Robusta),Fruit,2268.7187743591157,28.401468735642624,7.0817788651932085,loamy - loam clay,322.0,73.0,118.0,1660.6919735219894,63.5830259645762,9,7-9,2,12-2
Banana(Robusta),Fruit,2218.7608089866385,26.964119471851436,6.994041323905784,loamy - loam clay,322.0,73.0,118.0,1975.9713002722951,79.26948752592779,9,7-9,2,12-2
